id,Calories
10502,229.08
10503,40.12
10504,65.16
10505,2.42
10506,192.87
10507,81.73
10508,63.39
10509,150.37
10510,122.59
10511,169.21
10512,123.25
10513,33.3
10514,81.86
10515,19.85
10516,46.36
10517,34.65
10518,139.28
10519,90.41
10520,98.39
10521,41.37
10522,69.49
10523,53.88
10524,172.42
10525,248.76
10526,16.44
10527,6.49
10528,45.78
10529,40.91
10530,24.4
10531,19.02
10532,121.33
10533,144.92
10534,90.38
10535,48.22
10536,72.15
10537,89.73
10538,12.44
10539,49.99
10540,33.0
10541,29.82
10542,70.36
10543,125.44
10544,16.77
10545,137.79
10546,13.15
10547,166.09
10548,98.31
10549,61.55
10550,1.82
10551,87.15
10552,134.14
10553,172.72
10554,24.35
10555,1.76
10556,78.72
10557,120.53
10558,55.2
10559,12.74
10560,178.64
10561,87.71
10562,23.97
10563,171.52
10564,38.71
10565,128.48
10566,82.58
10567,96.44
10568,113.49
10569,39.16
10570,32.25
10571,55.66
10572,66.05
10573,39.78
10574,46.58
10575,115.18
10576,109.06
10577,32.95
10578,18.7
10579,168.32
10580,59.52
10581,60.91
10582,121.42
10583,173.65
10584,97.39
10585,34.87
10586,3.45
10587,71.25
10588,112.66
10589,107.31
10590,77.04
10591,61.04
10592,104.78
10593,210.44
10594,138.15
10595,12.48
10596,118.83
10597,66.13
10598,120.82
10599,33.98
10600,203.34
10601,49.38
10602,147.46
10603,121.23
10604,151.16
10605,91.7
10606,82.75
10607,193.66
10608,91.43
10609,183.9
10610,221.21
10611,193.04
10612,245.18
10613,91.53
10614,34.26
10615,155.49
10616,105.55
10617,82.15
10618,12.46
10619,26.24
10620,16.53
10621,223.17
10622,117.54
10623,145.62
10624,33.94
10625,148.26
10626,77.24
10627,72.21
10628,63.26
10629,125.27
10630,128.76
10631,101.82
10632,88.85
10633,184.36
10634,183.52
10635,6.97
10636,189.28
10637,26.93
10638,247.48
10639,205.98
10640,183.06
10641,67.22
10642,35.8
10643,89.1
10644,148.44
10645,109.63
10646,123.19
10647,3.01
10648,12.77
10649,176.51
10650,36.17
10651,119.6
10652,4.6
10653,182.91
10654,10.02
10655,106.91
10656,198.44
10657,156.37
10658,44.03
10659,17.56
10660,183.66
10661,182.6
10662,33.0
10663,51.7
10664,201.93
10665,33.54
10666,79.43
10667,94.75
10668,22.61
10669,37.57
10670,166.47
10671,16.89
10672,38.01
10673,56.12
10674,6.92
10675,112.02
10676,23.67
10677,55.71
10678,39.06
10679,73.36
10680,8.85
10681,11.14
10682,142.7
10683,118.63
10684,213.74
10685,111.19
10686,47.41
10687,49.09
10688,19.78
10689,135.86
10690,30.78
10691,18.06
10692,65.65
10693,54.59
10694,27.03
10695,18.13
10696,27.56
10697,126.13
10698,14.35
10699,93.18
10700,194.38
10701,104.79
10702,115.58
10703,114.59
10704,13.76
10705,19.99
10706,10.4
10707,168.17
10708,28.35
10709,21.47
10710,75.99
10711,38.86
10712,145.4
10713,183.31
10714,38.75
10715,210.97
10716,142.67
10717,194.77
10718,162.61
10719,47.0
10720,73.63
10721,22.43
10722,58.4
10723,27.38
10724,178.08
10725,27.41
10726,7.7
10727,54.61
10728,85.17
10729,10.52
10730,187.54
10731,151.91
10732,129.85
10733,44.68
10734,114.49
10735,84.03
10736,104.81
10737,13.63
10738,299.32
10739,89.98
10740,214.75
10741,115.96
10742,6.24
10743,68.01
10744,167.05
10745,114.56
10746,30.83
10747,158.06
10748,72.06
10749,25.93
10750,2.95
10751,81.24
10752,17.91
10753,32.63
10754,178.4
10755,171.34
10756,41.28
10757,82.77
10758,35.21
10759,22.95
10760,41.96
10761,106.14
10762,28.25
10763,4.11
10764,38.91
10765,59.13
10766,154.37
10767,86.91
10768,4.21
10769,8.9
10770,63.05
10771,66.93
10772,62.48
10773,119.19
10774,155.08
10775,87.05
10776,65.28
10777,30.06
10778,51.31
10779,60.96
10780,79.34
10781,28.29
10782,66.3
10783,62.21
10784,66.61
10785,99.06
10786,25.09
10787,132.52
10788,10.51
10789,70.16
10790,5.86
10791,5.0
10792,104.49
10793,77.67
10794,131.79
10795,183.22
10796,6.81
10797,132.37
10798,28.47
10799,93.91
10800,188.02
10801,48.43
10802,104.45
10803,39.37
10804,208.34
10805,183.63
10806,41.18
10807,145.35
10808,176.46
10809,139.3
10810,36.05
10811,46.73
10812,191.15
10813,86.25
10814,7.21
10815,6.4
10816,15.66
10817,46.73
10818,34.24
10819,57.98
10820,10.07
10821,26.59
10822,90.9
10823,37.69
10824,132.44
10825,12.47
10826,33.48
10827,14.22
10828,125.62
10829,12.21
10830,132.02
10831,49.86
10832,218.15
10833,122.56
10834,219.32
10835,135.39
10836,6.8
10837,209.27
10838,108.57
10839,195.49
10840,118.94
10841,51.72
10842,10.36
10843,57.84
10844,36.1
10845,92.53
10846,26.74
10847,56.04
10848,202.29
10849,12.17
10850,80.46
10851,144.63
10852,85.8
10853,85.43
10854,53.32
10855,135.02
10856,177.39
10857,205.25
10858,58.82
10859,192.59
10860,163.8
10861,39.78
10862,12.97
10863,61.88
10864,150.64
10865,61.94
10866,101.61
10867,11.36
10868,131.84
10869,109.39
10870,129.85
10871,62.34
10872,13.51
10873,190.84
10874,143.29
10875,175.4
10876,31.01
10877,122.72
10878,11.94
10879,180.37
10880,30.19
10881,40.93
10882,52.2
10883,145.3
10884,240.4
10885,127.13
10886,5.73
10887,86.06
10888,44.53
10889,31.96
10890,106.71
10891,143.75
10892,75.03
10893,29.98
10894,196.99
10895,47.05
10896,42.06
10897,1.13
10898,55.78
10899,108.02
10900,18.19
10901,24.3
10902,42.86
10903,24.05
10904,43.3
10905,57.73
10906,145.54
10907,88.98
10908,19.16
10909,144.94
10910,73.51
10911,3.1
10912,12.51
10913,66.97
10914,35.65
10915,9.95
10916,59.49
10917,134.49
10918,42.65
10919,13.02
10920,16.28
10921,90.33
10922,127.03
10923,132.35
10924,121.75
10925,52.81
10926,11.45
10927,242.4
10928,150.12
10929,11.91
10930,37.93
10931,31.82
10932,134.89
10933,9.37
10934,176.31
10935,139.11
10936,62.32
10937,22.7
10938,145.92
10939,7.48
10940,155.79
10941,58.87
10942,112.41
10943,106.58
10944,25.5
10945,31.59
10946,184.58
10947,19.97
10948,142.67
10949,167.25
10950,69.71
10951,105.47
10952,14.93
10953,24.83
10954,78.27
10955,99.03
10956,30.99
10957,61.88
10958,251.05
10959,4.64
10960,83.02
10961,194.28
10962,124.34
10963,13.6
10964,189.4
10965,66.95
10966,43.38
10967,23.27
10968,233.15
10969,7.46
10970,177.87
10971,133.42
10972,33.21
10973,62.9
10974,33.72
10975,92.43
10976,40.82
10977,146.21
10978,193.47
10979,28.97
10980,39.7
10981,104.91
10982,63.76
10983,100.53
10984,115.69
10985,223.48
10986,39.3
10987,77.29
10988,3.12
10989,103.5
10990,119.87
10991,106.14
10992,73.74
10993,7.37
10994,10.26
10995,71.9
10996,237.95
10997,81.57
10998,32.38
10999,189.45
11000,268.1
11001,110.27
11002,127.13
11003,93.84
11004,112.13
11005,138.92
11006,28.33
11007,19.48
11008,253.19
11009,24.63
11010,30.34
11011,13.83
11012,9.4
11013,64.16
11014,51.24
11015,113.11
11016,8.95
11017,31.97
11018,182.96
11019,131.1
11020,118.99
11021,115.01
11022,94.63
11023,169.4
11024,50.03
11025,25.0
11026,21.73
11027,179.16
11028,53.71
11029,168.26
11030,6.4
11031,9.45
11032,53.4
11033,96.23
11034,208.8
11035,173.03
11036,126.31
11037,67.29
11038,6.78
11039,6.87
11040,26.36
11041,61.71
11042,81.57
11043,73.35
11044,126.1
11045,6.16
11046,166.22
11047,106.03
11048,175.16
11049,33.93
11050,76.11
11051,6.16
11052,103.25
11053,244.6
11054,147.92
11055,224.78
11056,63.42
11057,12.57
11058,147.07
11059,106.93
11060,18.63
11061,67.04
11062,76.55
11063,90.98
11064,155.14
11065,33.11
11066,67.0
11067,18.7
11068,126.27
11069,41.63
11070,109.99
11071,14.37
11072,188.94
11073,125.83
11074,159.55
11075,82.87
11076,85.98
11077,41.52
11078,25.34
11079,13.58
11080,65.46
11081,77.25
11082,177.35
11083,46.79
11084,27.53
11085,168.76
11086,12.85
11087,177.95
11088,21.38
11089,89.01
11090,8.33
11091,95.01
11092,84.11
11093,143.51
11094,21.15
11095,52.69
11096,61.45
11097,37.51
11098,94.51
11099,77.17
11100,91.46
11101,104.63
11102,45.53
11103,196.26
11104,117.87
11105,107.9
11106,35.26
11107,113.48
11108,71.94
11109,94.93
11110,173.68
11111,40.97
11112,56.61
11113,52.08
11114,86.19
11115,67.02
11116,32.47
11117,22.21
11118,111.42
11119,10.34
11120,154.94
11121,77.47
11122,104.28
11123,33.67
11124,180.96
11125,94.0
11126,131.69
11127,136.25
11128,11.88
11129,47.98
11130,27.31
11131,182.63
11132,88.7
11133,172.18
11134,33.82
11135,3.11
11136,16.75
11137,2.28
11138,174.42
11139,34.99
11140,67.04
11141,49.35
11142,52.93
11143,135.04
11144,14.9
11145,61.7
11146,25.95
11147,112.22
11148,113.73
11149,31.03
11150,151.28
11151,97.13
11152,28.88
11153,99.69
11154,47.2
11155,117.58
11156,102.41
11157,56.4
11158,38.5
11159,108.7
11160,3.29
11161,12.71
11162,131.53
11163,22.45
11164,13.45
11165,241.12
11166,78.43
11167,32.24
11168,96.0
11169,216.49
11170,46.45
11171,34.24
11172,13.25
11173,2.76
11174,5.7
11175,88.78
11176,78.89
11177,187.38
11178,62.89
11179,1.97
11180,26.2
11181,201.41
11182,138.11
11183,3.87
11184,112.36
11185,74.41
11186,145.35
11187,75.22
11188,235.68
11189,5.54
11190,15.49
11191,28.41
11192,6.44
11193,156.92
11194,143.5
11195,40.25
11196,116.89
11197,19.83
11198,129.36
11199,99.42
11200,18.59
11201,172.69
11202,88.48
11203,211.1
11204,183.22
11205,142.82
11206,79.54
11207,168.59
11208,118.05
11209,2.75
11210,10.93
11211,88.28
11212,38.16
11213,99.85
11214,144.28
11215,59.51
11216,95.23
11217,206.37
11218,59.28
11219,165.19
11220,170.51
11221,8.84
11222,74.62
11223,93.99
11224,70.79
11225,135.45
11226,13.16
11227,25.12
11228,71.24
11229,110.38
11230,60.41
11231,116.03
11232,194.67
11233,11.49
11234,40.42
11235,85.54
11236,183.97
11237,56.62
11238,34.36
11239,4.9
11240,93.65
11241,149.01
11242,10.45
11243,108.03
11244,155.85
11245,26.89
11246,134.89
11247,69.18
11248,7.9
11249,45.68
11250,64.48
11251,106.85
11252,4.62
11253,11.55
11254,26.05
11255,20.66
11256,193.15
11257,118.83
11258,155.78
11259,150.63
11260,33.99
11261,122.06
11262,140.04
11263,224.67
11264,203.05
11265,9.46
11266,54.84
11267,97.02
11268,169.68
11269,109.14
11270,54.45
11271,7.15
11272,96.19
11273,71.53
11274,116.06
11275,157.75
11276,126.96
11277,15.74
11278,97.49
11279,185.8
11280,73.15
11281,149.73
11282,80.77
11283,160.02
11284,64.92
11285,82.92
11286,57.93
11287,129.74
11288,91.35
11289,18.99
11290,173.1
11291,186.57
11292,61.61
11293,19.73
11294,142.13
11295,208.35
11296,12.79
11297,2.07
11298,61.67
11299,38.25
11300,152.73
11301,243.36
11302,21.79
11303,4.52
11304,24.97
11305,16.12
11306,123.93
11307,100.17
11308,4.38
11309,117.98
11310,3.8
11311,188.38
11312,60.11
11313,24.05
11314,31.79
11315,8.93
11316,99.07
11317,2.59
11318,54.55
11319,98.28
11320,80.5
11321,10.2
11322,166.83
11323,125.67
11324,132.47
11325,28.44
11326,61.25
11327,75.16
11328,111.51
11329,61.94
11330,32.5
11331,48.24
11332,110.28
11333,68.22
11334,70.71
11335,231.37
11336,87.36
11337,7.49
11338,172.23
11339,187.95
11340,10.13
11341,123.87
11342,69.43
11343,237.61
11344,83.37
11345,58.96
11346,19.27
11347,71.11
11348,67.53
11349,175.77
11350,25.15
11351,67.77
11352,98.84
11353,49.14
11354,107.93
11355,71.14
11356,5.09
11357,19.38
11358,131.64
11359,57.04
11360,25.35
11361,178.52
11362,21.37
11363,22.63
11364,158.13
11365,18.96
11366,11.9
11367,152.48
11368,91.87
11369,106.19
11370,89.73
11371,182.3
11372,25.21
11373,71.97
11374,34.22
11375,71.26
11376,136.33
11377,170.86
11378,36.32
11379,124.01
11380,8.17
11381,168.79
11382,180.65
11383,27.26
11384,263.18
11385,33.97
11386,29.37
11387,160.28
11388,10.15
11389,37.39
11390,64.52
11391,91.29
11392,73.53
11393,148.6
11394,11.59
11395,5.46
11396,184.82
11397,108.12
11398,25.82
11399,11.89
11400,93.18
11401,40.4
11402,191.71
11403,231.9
11404,92.3
11405,174.38
11406,57.62
11407,36.97
11408,14.38
11409,7.76
11410,105.08
11411,204.71
11412,174.63
11413,41.4
11414,4.37
11415,137.72
11416,101.66
11417,132.25
11418,141.9
11419,163.53
11420,39.92
11421,57.07
11422,24.94
11423,23.35
11424,198.83
11425,5.85
11426,181.5
11427,112.38
11428,56.51
11429,6.15
11430,128.56
11431,94.96
11432,179.01
11433,2.91
11434,245.38
11435,33.87
11436,19.61
11437,58.6
11438,192.51
11439,154.95
11440,26.31
11441,199.34
11442,22.78
11443,80.3
11444,7.85
11445,19.53
11446,190.75
11447,112.23
11448,179.37
11449,19.98
11450,69.45
11451,183.73
11452,169.36
11453,122.26
11454,75.56
11455,140.4
11456,223.15
11457,31.6
11458,99.19
11459,56.03
11460,36.48
11461,68.82
11462,119.23
11463,97.14
11464,163.07
11465,6.45
11466,174.88
11467,140.94
11468,60.47
11469,110.17
11470,8.15
11471,7.01
11472,7.19
11473,119.54
11474,95.99
11475,30.1
11476,217.25
11477,54.83
11478,26.18
11479,3.19
11480,34.85
11481,40.91
11482,44.5
11483,54.23
11484,158.39
11485,4.12
11486,164.35
11487,68.53
11488,35.56
11489,64.82
11490,147.38
11491,27.87
11492,213.24
11493,7.49
11494,8.15
11495,116.59
11496,61.84
11497,145.96
11498,28.29
11499,151.16
11500,47.73
11501,72.36
11502,87.19
11503,59.68
11504,28.16
11505,110.58
11506,177.64
11507,77.75
11508,209.05
11509,163.09
11510,55.8
11511,63.44
11512,16.2
11513,3.72
11514,190.23
11515,143.97
11516,157.98
11517,4.09
11518,166.1
11519,255.01
11520,3.01
11521,44.33
11522,132.76
11523,67.0
11524,183.03
11525,144.69
11526,120.44
11527,156.43
11528,25.8
11529,2.88
11530,55.96
11531,168.13
11532,154.97
11533,3.6
11534,198.32
11535,187.72
11536,62.03
11537,79.38
11538,110.32
11539,100.21
11540,120.03
11541,76.46
11542,39.22
11543,12.79
11544,8.03
11545,37.84
11546,31.38
11547,34.87
11548,74.61
11549,91.71
11550,26.94
11551,70.23
11552,52.14
11553,237.88
11554,36.65
11555,154.48
11556,195.34
11557,127.78
11558,7.43
11559,47.59
11560,132.92
11561,96.46
11562,21.58
11563,131.13
11564,3.17
11565,109.4
11566,152.79
11567,71.81
11568,89.7
11569,157.15
11570,123.73
11571,28.64
11572,122.13
11573,180.86
11574,232.3
11575,39.42
11576,23.42
11577,203.39
11578,22.42
11579,232.99
11580,124.75
11581,21.67
11582,113.57
11583,24.68
11584,151.82
11585,143.05
11586,113.55
11587,90.94
11588,65.46
11589,160.67
11590,48.96
11591,29.35
11592,155.86
11593,163.87
11594,10.95
11595,103.76
11596,162.07
11597,146.69
11598,18.41
11599,5.82
11600,165.81
11601,32.42
11602,141.35
11603,67.04
11604,59.17
11605,58.54
11606,59.86
11607,43.85
11608,56.65
11609,23.07
11610,204.75
11611,115.94
11612,128.13
11613,93.47
11614,111.81
11615,71.33
11616,157.45
11617,17.33
11618,95.14
11619,29.89
11620,177.47
11621,91.55
11622,20.97
11623,21.55
11624,13.39
11625,21.53
11626,35.85
11627,116.5
11628,139.53
11629,145.19
11630,190.61
11631,131.71
11632,171.26
11633,181.29
11634,164.91
11635,112.79
11636,73.8
11637,151.97
11638,84.92
11639,48.96
11640,39.5
11641,10.78
11642,83.04
11643,58.49
11644,107.71
11645,3.03
11646,12.29
11647,101.77
11648,87.41
11649,63.62
11650,60.91
11651,171.55
11652,175.0
11653,108.8
11654,36.06
11655,64.17
11656,64.09
11657,43.32
11658,8.32
11659,205.72
11660,75.09
11661,79.34
11662,166.13
11663,59.82
11664,216.58
11665,24.34
11666,22.81
11667,155.87
11668,111.84
11669,62.51
11670,159.52
11671,53.76
11672,87.29
11673,27.51
11674,33.94
11675,42.96
11676,115.79
11677,139.21
11678,64.81
11679,78.7
11680,8.43
11681,105.77
11682,163.63
11683,130.93
11684,170.1
11685,30.19
11686,120.72
11687,151.41
11688,210.36
11689,216.7
11690,16.78
11691,24.24
11692,180.46
11693,124.32
11694,25.29
11695,193.13
11696,21.4
11697,36.77
11698,64.32
11699,52.8
11700,28.67
11701,127.85
11702,9.59
11703,9.39
11704,229.35
11705,47.17
11706,187.1
11707,99.77
11708,35.41
11709,102.43
11710,185.63
11711,114.88
11712,138.96
11713,67.48
11714,76.53
11715,213.6
11716,15.05
11717,61.75
11718,22.88
11719,108.46
11720,17.53
11721,62.72
11722,3.5
11723,29.44
11724,136.06
11725,93.31
11726,15.48
11727,223.89
11728,42.95
11729,28.27
11730,76.74
11731,145.18
11732,20.45
11733,99.3
11734,158.45
11735,169.23
11736,191.59
11737,54.1
11738,81.43
11739,4.71
11740,21.25
11741,77.39
11742,35.34
11743,173.4
11744,135.54
11745,165.35
11746,110.21
11747,55.18
11748,92.03
11749,149.64
11750,10.01
11751,36.46
11752,176.62
11753,57.0
11754,35.26
11755,26.05
11756,104.37
11757,119.85
11758,210.74
11759,107.17
11760,117.2
11761,50.93
11762,13.97
11763,4.64
11764,255.25
11765,90.88
11766,167.03
11767,119.91
11768,155.23
11769,24.47
11770,122.8
11771,129.32
11772,25.26
11773,77.28
11774,199.05
11775,110.43
11776,12.26
11777,89.73
11778,150.77
11779,34.72
11780,65.62
11781,190.26
11782,169.53
11783,103.74
11784,68.8
11785,92.34
11786,30.32
11787,31.41
11788,201.77
11789,138.16
11790,115.65
11791,94.64
11792,138.94
11793,162.9
11794,111.06
11795,16.64
11796,179.49
11797,104.61
11798,35.53
11799,9.21
11800,121.09
11801,142.26
11802,188.57
11803,203.32
11804,61.44
11805,48.21
11806,68.93
11807,180.29
11808,183.45
11809,22.73
11810,87.59
11811,20.47
11812,113.77
11813,199.71
11814,49.42
11815,106.43
11816,11.97
11817,96.37
11818,114.85
11819,42.1
11820,41.16
11821,17.96
11822,17.61
11823,55.13
11824,170.55
11825,106.68
11826,28.05
11827,88.59
11828,135.72
11829,21.51
11830,156.2
11831,112.95
11832,76.64
11833,8.22
11834,183.14
11835,178.12
11836,73.81
11837,205.4
11838,126.55
11839,76.09
11840,69.01
11841,177.8
11842,7.67
11843,53.94
11844,165.95
11845,80.42
11846,102.77
11847,199.66
11848,179.84
11849,89.57
11850,64.97
11851,102.53
11852,176.57
11853,46.52
11854,197.55
11855,216.73
11856,90.63
11857,23.25
11858,128.62
11859,80.33
11860,9.54
11861,228.7
11862,68.47
11863,99.61
11864,182.95
11865,29.17
11866,134.2
11867,16.65
11868,55.84
11869,65.91
11870,130.95
11871,43.21
11872,86.21
11873,65.82
11874,87.29
11875,132.8
11876,166.13
11877,3.75
11878,141.69
11879,129.72
11880,61.51
11881,43.51
11882,31.83
11883,113.81
11884,6.41
11885,105.05
11886,8.05
11887,50.45
11888,113.9
11889,63.03
11890,182.52
11891,6.06
11892,21.96
11893,142.59
11894,42.61
11895,20.99
11896,156.93
11897,22.95
11898,116.28
11899,54.54
11900,54.98
11901,39.89
11902,20.78
11903,107.58
11904,242.22
11905,149.09
11906,38.82
11907,157.75
11908,168.33
11909,126.15
11910,181.36
11911,50.75
11912,179.58
11913,136.17
11914,208.47
11915,169.65
11916,9.1
11917,37.73
11918,124.53
11919,23.18
11920,191.51
11921,140.4
11922,165.12
11923,27.61
11924,213.9
11925,60.35
11926,95.9
11927,95.62
11928,95.39
11929,86.94
11930,251.16
11931,76.56
11932,20.41
11933,166.93
11934,12.88
11935,47.07
11936,108.43
11937,19.32
11938,117.63
11939,25.22
11940,139.23
11941,160.95
11942,31.87
11943,42.73
11944,70.9
11945,61.75
11946,122.28
11947,121.56
11948,90.46
11949,128.5
11950,24.35
11951,240.07
11952,82.37
11953,24.23
11954,54.1
11955,202.63
11956,19.19
11957,38.63
11958,7.63
11959,17.49
11960,45.14
11961,153.76
11962,155.37
11963,105.81
11964,83.17
11965,166.37
11966,142.86
11967,9.66
11968,148.14
11969,154.8
11970,56.42
11971,53.62
11972,28.22
11973,184.61
11974,135.33
11975,41.63
11976,63.16
11977,136.08
11978,21.33
11979,197.58
11980,78.32
11981,11.41
11982,70.37
11983,76.85
11984,175.52
11985,118.47
11986,193.74
11987,56.75
11988,24.09
11989,239.31
11990,76.21
11991,10.04
11992,113.25
11993,110.48
11994,39.27
11995,84.09
11996,18.62
11997,180.7
11998,40.81
