id,Calories
10160,44.39
10161,56.81
10162,22.15
10163,83.22
10164,46.42
10165,67.22
10166,79.25
10167,27.59
10168,54.84
10169,137.11
10170,201.87
10171,35.45
10172,222.64
10173,41.58
10174,61.33
10175,111.59
10176,41.72
10177,92.49
10178,74.31
10179,165.72
10180,69.83
10181,42.25
10182,45.83
10183,19.04
10184,163.91
10185,184.26
10186,53.25
10187,6.91
10188,185.45
10189,87.49
10190,115.94
10191,83.56
10192,68.2
10193,81.5
10194,112.35
10195,217.2
10196,38.48
10197,72.53
10198,57.85
10199,51.24
10200,31.71
10201,96.53
10202,135.93
10203,25.53
10204,105.34
10205,185.82
10206,71.1
10207,113.69
10208,123.26
10209,39.09
10210,128.63
10211,36.37
10212,189.0
10213,23.08
10214,15.1
10215,103.27
10216,159.13
10217,95.27
10218,57.84
10219,17.53
10220,48.66
10221,71.62
10222,164.02
10223,27.66
10224,165.08
10225,144.79
10226,138.19
10227,29.17
10228,66.79
10229,31.26
10230,148.56
10231,26.46
10232,199.1
10233,32.39
10234,72.4
10235,12.6
10236,102.24
10237,49.01
10238,22.97
10239,47.37
10240,41.01
10241,140.71
10242,9.72
10243,17.03
10244,50.6
10245,23.0
10246,69.42
10247,38.34
10248,182.1
10249,17.91
10250,13.69
10251,70.51
10252,157.76
10253,125.45
10254,54.97
10255,154.69
10256,197.71
10257,90.7
10258,132.6
10259,130.91
10260,70.21
10261,174.47
10262,103.71
10263,148.23
10264,15.98
10265,113.55
10266,83.39
10267,109.93
10268,163.82
10269,12.65
10270,198.28
10271,186.12
10272,59.21
10273,254.76
10274,61.81
10275,57.18
10276,72.32
10277,148.24
10278,130.24
10279,31.35
10280,102.81
10281,77.31
10282,181.41
10283,76.66
10284,22.03
10285,124.3
10286,25.55
10287,20.45
10288,19.52
10289,73.77
10290,37.18
10291,91.17
10292,42.58
10293,156.71
10294,200.66
10295,109.34
10296,41.53
10297,174.14
10298,182.89
10299,16.71
10300,55.67
10301,7.08
10302,56.57
10303,17.06
10304,36.67
10305,112.52
10306,74.07
10307,10.6
10308,15.36
10309,132.31
10310,117.33
10311,4.68
10312,2.33
10313,175.77
10314,27.38
10315,152.91
10316,52.33
10317,113.52
10318,52.32
10319,50.03
10320,88.71
10321,134.2
10322,84.69
10323,14.91
10324,138.6
10325,58.25
10326,28.95
10327,22.32
10328,48.38
10329,215.45
10330,222.8
10331,70.93
10332,10.3
10333,108.03
10334,61.2
10335,107.57
10336,70.61
10337,59.62
10338,203.78
10339,20.2
10340,36.54
10341,3.2
10342,18.44
10343,175.27
10344,7.52
10345,22.96
10346,19.09
10347,60.65
10348,168.75
10349,49.95
10350,253.55
10351,208.71
10352,172.72
10353,84.94
10354,73.24
10355,91.99
10356,166.64
10357,142.23
10358,163.26
10359,203.62
10360,172.47
10361,87.19
10362,33.49
10363,81.44
10364,82.48
10365,202.34
10366,127.5
10367,86.09
10368,213.7
10369,169.96
10370,128.81
10371,8.13
10372,130.31
10373,153.35
10374,23.04
10375,40.97
10376,154.98
10377,106.29
10378,20.93
10379,45.83
10380,89.68
10381,155.99
10382,178.26
10383,170.99
10384,143.4
10385,151.76
10386,48.06
10387,57.91
10388,117.74
10389,147.7
10390,50.22
10391,123.65
10392,85.1
10393,78.92
10394,137.19
10395,62.56
10396,105.17
10397,135.71
10398,44.51
10399,104.14
10400,27.79
10401,150.37
10402,94.6
10403,184.65
10404,41.57
10405,47.61
10406,24.05
10407,128.29
10408,118.19
10409,134.28
10410,30.77
10411,103.49
10412,110.52
10413,121.5
10414,119.75
10415,172.11
10416,105.06
10417,10.95
10418,150.43
10419,40.89
10420,119.21
10421,123.18
10422,40.33
10423,116.37
10424,68.09
10425,11.88
10426,57.48
10427,14.75
10428,51.17
10429,90.49
10430,79.61
10431,151.76
10432,59.18
10433,85.76
10434,105.22
10435,80.61
10436,91.65
10437,188.56
10438,212.16
10439,11.96
10440,12.65
10441,136.7
10442,140.41
10443,59.31
10444,123.98
10445,71.52
10446,12.57
10447,220.62
10448,16.19
10449,99.23
10450,36.9
10451,143.36
10452,216.12
10453,76.72
10454,107.06
10455,31.06
10456,121.97
10457,155.59
10458,150.27
10459,149.54
10460,148.33
10461,29.74
10462,81.8
10463,47.85
10464,19.86
10465,64.45
10466,5.76
10467,105.66
10468,29.2
10469,170.35
10470,98.07
10471,58.33
10472,139.85
10473,8.59
10474,95.04
10475,30.45
10476,178.19
10477,111.42
10478,29.95
10479,65.21
10480,166.85
10481,113.4
10482,49.25
10483,35.48
10484,130.25
10485,183.23
10486,79.97
10487,55.68
10488,7.65
10489,33.78
10490,130.26
10491,140.45
10492,86.02
10493,8.45
10494,63.94
10495,8.11
10496,39.97
10497,214.01
10498,177.06
10499,194.29
10500,107.6
10501,10.65
10502,227.09
10503,40.79
10504,66.75
10505,3.66
10506,196.4
10507,81.3
10508,63.79
10509,150.62
10510,122.45
10511,168.16
10512,123.04
10513,32.21
10514,80.1
10515,20.01
10516,44.27
10517,36.1
10518,137.49
10519,89.77
10520,98.46
10521,41.29
10522,69.76
10523,53.56
10524,176.78
10525,243.99
10526,15.82
10527,6.12
10528,44.81
10529,39.35
10530,24.07
10531,20.65
10532,124.64
10533,148.36
10534,92.58
10535,46.12
10536,74.52
10537,88.73
10538,13.31
10539,48.91
10540,33.48
10541,30.28
10542,71.38
10543,125.87
10544,16.76
10545,138.69
10546,12.91
10547,168.54
10548,96.2
10549,59.14
10550,1.66
10551,86.28
10552,134.16
10553,171.45
10554,23.53
10555,1.97
10556,74.96
10557,122.68
10558,56.04
10559,13.09
10560,178.99
10561,85.67
10562,25.11
10563,172.3
10564,39.81
10565,127.1
10566,82.22
10567,94.75
10568,112.09
10569,40.37
10570,33.02
10571,55.04
10572,60.58
10573,38.82
10574,45.08
10575,117.78
10576,110.31
10577,32.75
10578,18.28
10579,163.71
10580,60.44
10581,60.95
10582,125.1
10583,171.6
10584,97.63
10585,34.83
10586,3.89
10587,73.39
10588,109.75
10589,103.85
10590,74.15
10591,63.91
10592,104.74
10593,210.1
10594,138.7
10595,12.14
10596,120.47
10597,65.54
10598,119.1
10599,34.22
10600,198.62
10601,48.88
10602,145.61
10603,119.51
10604,153.3
10605,92.01
10606,86.71
10607,197.61
10608,92.44
10609,177.1
10610,221.59
10611,191.7
10612,243.62
10613,92.9
10614,34.3
10615,157.2
10616,102.03
10617,78.49
10618,13.29
10619,25.47
10620,16.62
10621,220.88
10622,113.96
10623,145.75
10624,34.6
10625,149.53
10626,78.35
10627,70.95
10628,64.43
10629,126.09
10630,129.11
10631,99.68
10632,89.42
10633,187.45
10634,182.7
10635,7.52
10636,184.12
10637,28.27
10638,245.57
10639,201.77
10640,187.01
10641,64.72
10642,36.09
10643,88.95
10644,145.97
10645,111.59
10646,122.63
10647,3.39
10648,13.73
10649,173.6
10650,35.67
10651,118.34
10652,4.75
10653,185.64
10654,10.58
10655,104.46
10656,195.18
10657,157.42
10658,43.87
10659,19.06
10660,185.25
10661,177.49
10662,31.83
10663,50.69
10664,205.8
10665,34.66
10666,80.85
10667,90.81
10668,22.12
10669,39.48
10670,170.94
10671,18.29
10672,39.4
10673,54.73
10674,6.62
10675,109.6
10676,24.68
10677,56.65
10678,38.93
10679,74.43
10680,9.58
10681,10.87
10682,140.9
10683,117.89
10684,218.06
10685,104.47
10686,46.71
10687,47.81
10688,20.58
10689,136.47
10690,31.74
10691,17.76
10692,66.76
10693,56.35
10694,27.86
10695,19.18
10696,27.27
10697,122.46
10698,14.06
10699,94.19
10700,191.64
10701,107.35
10702,116.91
10703,117.12
10704,14.09
10705,19.68
10706,11.55
10707,162.45
10708,27.68
10709,22.7
10710,75.07
10711,38.14
10712,144.37
10713,184.06
10714,37.85
10715,219.44
10716,149.12
10717,197.39
10718,160.27
10719,48.24
10720,70.18
10721,23.04
10722,59.17
10723,26.25
10724,175.11
10725,26.87
10726,7.62
10727,54.13
10728,85.94
10729,9.3
10730,190.4
10731,149.21
10732,130.89
10733,47.75
10734,113.6
10735,82.53
10736,104.24
10737,14.64
10738,268.76
10739,90.1
10740,211.95
10741,116.66
10742,5.58
10743,64.64
10744,163.34
10745,117.72
10746,29.49
10747,162.17
10748,70.22
10749,24.67
10750,2.96
10751,79.7
10752,18.79
10753,33.14
10754,178.75
10755,166.47
10756,40.59
10757,81.51
10758,35.55
10759,22.88
10760,41.93
10761,102.89
10762,27.31
10763,4.38
10764,38.17
10765,59.31
10766,152.75
10767,86.52
10768,4.35
10769,9.56
10770,60.35
10771,67.3
10772,61.53
10773,120.4
10774,159.46
10775,88.63
10776,66.86
10777,29.41
10778,51.38
10779,63.14
10780,79.66
10781,27.85
10782,66.3
10783,63.17
10784,66.67
10785,95.55
10786,24.68
10787,135.05
10788,11.6
10789,72.65
10790,6.0
10791,4.85
10792,104.91
10793,76.73
10794,132.09
10795,188.05
10796,6.86
10797,130.36
10798,29.19
10799,94.15
10800,190.47
10801,48.66
10802,104.17
10803,38.76
10804,207.96
10805,184.07
10806,43.06
10807,147.89
10808,178.58
10809,135.25
10810,34.45
10811,47.87
10812,185.72
10813,91.31
10814,6.67
10815,6.33
10816,15.31
10817,47.15
10818,34.39
10819,56.58
10820,9.5
10821,26.4
10822,92.02
10823,37.38
10824,135.04
10825,11.99
10826,33.18
10827,14.52
10828,122.9
10829,11.99
10830,131.21
10831,49.57
10832,224.3
10833,123.94
10834,224.87
10835,136.5
10836,7.75
10837,210.25
10838,106.73
10839,197.78
10840,119.13
10841,51.1
10842,9.66
10843,58.17
10844,36.29
10845,91.27
10846,27.88
10847,55.19
10848,205.83
10849,11.72
10850,81.34
10851,146.35
10852,84.42
10853,83.33
10854,51.39
10855,135.68
10856,184.45
10857,204.14
10858,60.75
10859,194.22
10860,163.45
10861,38.34
10862,13.73
10863,62.07
10864,156.33
10865,66.15
10866,103.62
10867,12.22
10868,135.15
10869,108.06
10870,129.74
10871,62.57
10872,14.04
10873,194.51
10874,140.75
10875,175.03
10876,31.09
10877,122.93
10878,13.06
10879,178.63
10880,29.66
10881,40.11
10882,52.55
10883,141.6
10884,237.8
10885,122.12
10886,5.0
10887,83.26
10888,43.15
10889,30.91
10890,107.35
10891,146.68
10892,76.58
10893,30.37
10894,196.04
10895,48.34
10896,40.66
10897,1.52
10898,55.79
10899,107.21
10900,18.61
10901,24.29
10902,43.28
10903,27.06
10904,43.64
10905,53.95
10906,140.53
10907,88.58
10908,18.74
10909,142.65
10910,71.94
10911,3.41
10912,12.86
10913,65.82
10914,34.35
10915,10.44
10916,59.58
10917,135.27
10918,42.16
10919,13.03
10920,15.82
10921,90.81
10922,128.7
10923,128.62
10924,119.58
10925,52.72
10926,11.0
10927,232.87
10928,147.74
10929,11.72
10930,36.03
10931,31.61
10932,137.26
10933,9.84
10934,172.96
10935,138.95
10936,62.1
10937,23.61
10938,140.45
10939,7.79
10940,151.14
10941,60.33
10942,115.19
10943,105.49
10944,24.84
10945,30.99
10946,185.1
10947,18.43
10948,144.36
10949,165.02
10950,68.75
10951,104.19
10952,15.5
10953,23.52
10954,80.13
10955,96.65
10956,30.48
10957,62.24
10958,241.7
10959,5.22
10960,80.99
10961,196.76
10962,121.84
10963,14.14
10964,190.3
10965,64.72
10966,41.25
10967,23.39
10968,230.27
10969,7.14
10970,172.63
10971,136.93
10972,32.72
10973,64.54
10974,32.44
10975,89.92
10976,42.56
10977,148.89
10978,192.79
10979,29.79
10980,39.14
10981,104.54
10982,64.66
10983,103.17
10984,113.04
10985,220.37
10986,40.49
10987,75.49
10988,3.41
10989,105.15
10990,119.45
10991,103.98
10992,71.36
10993,7.68
10994,10.06
10995,71.43
10996,232.62
10997,80.41
10998,31.99
10999,189.19
11000,261.94
11001,103.49
11002,127.41
11003,95.06
11004,115.49
11005,144.02
11006,28.41
11007,19.38
11008,253.33
11009,26.08
11010,29.32
11011,13.79
11012,9.73
11013,62.38
11014,49.42
11015,105.85
11016,9.83
11017,32.34
11018,175.92
11019,137.4
11020,119.03
11021,115.54
11022,92.21
11023,166.41
11024,49.97
11025,24.57
11026,23.16
11027,181.36
11028,54.14
11029,169.42
11030,6.67
11031,8.84
11032,51.44
11033,97.43
11034,212.15
11035,167.44
11036,123.98
11037,67.6
11038,7.29
11039,7.09
11040,26.02
11041,60.18
11042,79.81
11043,73.98
11044,126.19
11045,6.77
11046,163.8
11047,107.33
11048,172.52
11049,32.8
11050,75.93
11051,5.82
11052,100.48
11053,242.06
11054,146.83
11055,222.33
11056,67.71
11057,13.4
11058,152.37
11059,106.1
11060,20.06
11061,67.62
11062,75.36
11063,92.86
11064,152.27
11065,31.85
11066,64.3
11067,19.65
11068,120.4
11069,40.87
11070,107.38
11071,15.22
11072,189.28
11073,126.1
11074,155.26
11075,82.68
11076,85.93
11077,41.53
11078,24.53
11079,12.91
11080,66.75
11081,77.43
11082,172.09
11083,46.43
11084,28.81
11085,170.99
11086,13.49
11087,178.75
11088,22.15
11089,88.21
11090,9.36
11091,91.15
11092,81.09
11093,140.44
11094,21.62
11095,50.92
11096,62.26
11097,37.85
11098,95.84
11099,76.69
11100,91.1
11101,104.32
11102,47.49
11103,189.17
11104,117.55
11105,104.0
11106,34.85
11107,111.0
11108,70.45
11109,94.15
11110,169.95
11111,41.39
11112,56.14
11113,52.5
11114,85.68
11115,65.0
11116,30.75
11117,22.46
11118,113.2
11119,10.82
11120,157.5
11121,78.26
11122,100.95
11123,34.47
11124,184.79
11125,91.79
11126,131.86
11127,134.17
11128,11.69
11129,48.91
11130,27.61
11131,187.38
11132,88.37
11133,173.69
11134,33.02
11135,3.09
11136,16.43
11137,2.76
11138,173.05
11139,34.21
11140,64.87
11141,50.05
11142,52.65
11143,134.21
11144,15.5
11145,61.86
11146,27.43
11147,113.74
11148,109.86
11149,31.0
11150,153.39
11151,100.38
11152,27.32
11153,101.79
11154,47.36
11155,115.19
11156,102.43
11157,57.6
11158,37.94
11159,112.38
11160,3.83
11161,13.36
11162,127.37
11163,21.8
11164,12.96
11165,235.89
11166,76.91
11167,32.45
11168,95.33
11169,212.5
11170,46.95
11171,33.52
11172,13.75
11173,3.1
11174,5.96
11175,91.62
11176,75.71
11177,185.41
11178,62.85
11179,2.31
11180,26.97
11181,203.34
11182,134.43
11183,4.07
11184,106.07
11185,73.59
11186,145.6
11187,77.48
11188,231.03
11189,6.09
11190,15.37
11191,29.16
11192,5.55
11193,154.92
11194,140.17
11195,40.29
11196,122.22
11197,19.42
11198,132.77
11199,100.22
11200,17.42
11201,166.37
11202,87.57
11203,210.31
11204,183.17
11205,143.05
11206,78.95
11207,166.49
11208,118.76
11209,3.08
11210,11.16
11211,88.7
11212,38.79
11213,97.33
11214,142.67
11215,59.68
11216,93.67
11217,205.53
11218,58.27
11219,164.07
11220,167.53
11221,9.52
11222,74.38
11223,91.87
11224,71.71
11225,133.64
11226,14.4
11227,26.76
11228,71.16
11229,106.31
11230,62.28
11231,118.1
11232,194.9
11233,11.6
11234,42.26
11235,85.97
11236,181.78
11237,56.02
11238,32.05
11239,5.43
11240,92.89
11241,145.07
11242,10.25
11243,105.44
11244,150.51
11245,24.66
11246,136.84
11247,71.4
11248,7.62
11249,44.25
11250,65.66
11251,103.85
11252,4.83
11253,12.23
11254,25.25
11255,20.34
11256,188.61
11257,120.87
11258,153.02
11259,150.75
11260,32.45
11261,122.82
11262,141.42
11263,224.51
11264,204.66
11265,8.74
11266,53.23
11267,93.24
11268,171.34
11269,105.78
11270,54.15
11271,6.85
11272,97.75
11273,71.1
11274,117.85
11275,164.39
11276,125.72
11277,15.5
11278,97.59
11279,179.85
11280,70.69
11281,151.21
11282,80.78
11283,162.74
11284,66.76
11285,79.41
11286,58.97
11287,127.56
11288,91.88
11289,17.2
11290,174.97
11291,190.79
11292,63.39
11293,19.63
11294,140.11
11295,209.22
11296,13.41
11297,2.71
11298,62.18
11299,36.24
11300,155.39
11301,240.32
11302,21.69
11303,5.03
11304,26.16
11305,16.94
11306,122.18
11307,102.29
11308,4.73
11309,117.24
11310,4.01
11311,189.74
11312,63.02
11313,25.26
11314,32.53
11315,8.14
11316,95.06
11317,2.73
11318,51.94
11319,99.31
11320,81.09
11321,11.11
11322,167.69
11323,128.26
11324,133.24
11325,29.19
11326,59.73
11327,75.85
11328,108.75
11329,64.72
11330,30.98
11331,47.55
11332,108.29
11333,66.89
11334,70.04
11335,226.25
11336,84.07
11337,7.98
11338,175.07
11339,190.08
11340,12.81
11341,127.17
11342,67.59
11343,232.05
11344,81.65
11345,56.39
11346,20.22
11347,70.39
11348,68.13
11349,170.97
11350,25.09
11351,67.7
11352,97.11
11353,50.48
11354,110.49
11355,71.17
11356,5.52
11357,20.9
11358,128.33
11359,59.36
11360,26.02
11361,176.63
11362,20.82
11363,22.92
11364,154.75
11365,20.88
11366,11.62
11367,146.89
11368,93.65
11369,105.52
11370,87.03
11371,184.88
11372,25.43
11373,73.23
11374,34.28
11375,72.09
11376,134.57
11377,172.23
11378,38.13
11379,122.01
11380,7.43
11381,167.79
11382,179.57
11383,26.32
11384,260.8
11385,34.63
11386,29.12
11387,160.99
11388,9.06
11389,37.55
11390,66.66
11391,90.49
11392,75.26
11393,153.46
11394,11.22
11395,6.05
11396,189.74
11397,105.42
11398,25.33
11399,12.5
11400,94.46
11401,39.03
11402,185.29
11403,227.04
11404,90.96
11405,171.43
11406,58.83
11407,36.46
11408,13.52
11409,7.58
11410,101.61
11411,205.52
11412,175.41
11413,41.92
11414,4.39
11415,139.28
11416,101.17
11417,135.18
11418,144.82
11419,165.66
11420,38.41
11421,56.31
11422,23.84
11423,23.13
11424,201.28
11425,6.27
11426,184.06
11427,112.25
11428,57.52
11429,6.44
11430,127.47
11431,97.55
11432,178.66
11433,3.61
11434,233.73
11435,33.38
11436,19.54
11437,58.05
11438,189.68
11439,152.98
11440,27.38
11441,201.47
11442,22.63
11443,78.52
11444,8.72
11445,19.15
11446,186.13
11447,112.54
11448,174.74
11449,20.26
11450,68.93
11451,177.06
11452,168.47
11453,123.49
11454,74.54
11455,137.64
11456,218.24
11457,32.41
11458,98.45
11459,54.61
11460,36.41
11461,66.49
11462,120.62
11463,98.35
11464,161.46
11465,6.61
11466,166.41
11467,139.96
11468,61.16
11469,112.84
11470,7.85
11471,7.42
11472,6.7
11473,116.54
11474,94.78
11475,31.06
11476,221.04
11477,55.92
11478,25.76
11479,3.79
11480,33.7
11481,39.95
11482,42.88
11483,53.47
11484,164.63
11485,4.42
11486,160.61
11487,69.76
11488,36.42
11489,66.04
11490,146.9
11491,27.09
11492,216.4
11493,7.46
11494,7.78
11495,117.73
11496,59.38
11497,147.82
11498,27.95
11499,146.66
11500,47.9
11501,75.06
11502,82.94
11503,60.94
11504,27.66
11505,111.13
11506,175.32
11507,73.57
11508,204.55
11509,164.97
11510,57.24
11511,62.3
11512,15.08
11513,3.96
11514,191.19
11515,147.23
11516,159.31
11517,4.25
11518,167.5
11519,250.71
11520,3.14
11521,44.15
11522,135.29
11523,66.68
11524,175.84
11525,144.52
11526,123.76
11527,158.65
11528,25.33
11529,3.81
11530,48.51
11531,168.69
11532,149.44
11533,3.9
11534,202.07
11535,181.11
11536,62.25
11537,79.48
11538,111.26
11539,101.81
11540,121.91
11541,76.54
11542,40.18
11543,13.47
11544,7.77
11545,37.68
11546,30.75
11547,34.68
11548,75.32
11549,88.01
11550,27.25
11551,72.84
11552,54.16
11553,232.53
11554,37.04
11555,150.14
11556,192.4
11557,130.51
11558,7.37
11559,47.95
11560,128.18
11561,97.92
11562,21.34
11563,131.32
11564,3.42
11565,105.88
11566,153.29
11567,73.06
11568,88.27
11569,157.75
11570,121.92
11571,28.88
11572,115.59
11573,183.22
11574,224.57
11575,38.65
11576,23.65
11577,203.49
11578,22.58
11579,226.82
11580,123.69
11581,20.68
11582,114.31
11583,25.08
11584,155.76
11585,139.57
11586,114.57
11587,89.78
11588,66.21
11589,162.29
11590,48.48
11591,28.13
11592,157.86
11593,155.42
11594,11.77
11595,98.76
11596,164.43
11597,149.44
11598,18.11
11599,4.85
11600,166.9
11601,31.43
11602,143.16
11603,66.14
11604,62.85
11605,58.92
11606,59.43
11607,42.31
11608,57.22
11609,22.96
11610,201.16
11611,113.58
11612,131.12
11613,94.64
11614,108.17
11615,73.19
11616,160.24
11617,18.34
11618,96.52
11619,30.78
11620,173.74
11621,90.69
11622,20.71
11623,21.73
11624,12.91
11625,20.97
11626,37.48
11627,118.89
11628,142.71
11629,140.85
11630,189.19
11631,131.84
11632,169.83
11633,181.97
11634,160.06
11635,111.82
11636,74.8
11637,146.76
11638,84.16
11639,47.45
11640,39.15
11641,11.38
11642,84.47
11643,58.88
11644,109.11
11645,3.25
11646,13.11
11647,101.88
11648,86.84
11649,64.41
11650,59.36
11651,177.99
11652,169.63
11653,105.4
11654,36.68
11655,65.41
11656,61.89
11657,42.76
11658,8.57
11659,205.86
11660,74.04
11661,81.15
11662,163.89
11663,59.92
11664,217.56
11665,23.78
11666,23.3
11667,156.3
11668,113.75
11669,64.15
11670,156.18
11671,53.07
11672,85.13
11673,27.17
11674,33.73
11675,42.73
11676,118.95
11677,138.92
11678,62.49
11679,77.36
11680,8.77
11681,105.83
11682,165.45
11683,128.91
11684,171.53
11685,30.43
11686,126.66
11687,156.08
11688,212.41
11689,215.37
11690,16.98
11691,23.21
11692,180.72
11693,121.89
11694,26.86
11695,190.8
11696,20.16
11697,37.06
11698,60.74
11699,50.26
11700,29.19
11701,121.28
11702,9.96
11703,8.81
11704,229.11
11705,47.32
11706,181.95
11707,100.03
11708,36.08
11709,102.4
11710,183.71
11711,114.89
11712,143.18
11713,67.68
11714,77.19
11715,217.71
11716,15.79
11717,59.48
11718,22.95
11719,103.66
11720,18.77
11721,63.6
11722,3.89
11723,31.66
11724,136.07
11725,94.88
11726,16.17
11727,221.4
11728,43.66
11729,27.89
11730,75.72
11731,143.43
11732,21.28
11733,101.66
11734,161.78
11735,168.45
11736,195.62
11737,53.52
11738,81.87
11739,4.92
11740,20.55
11741,76.01
11742,33.96
11743,169.77
11744,130.24
11745,160.5
11746,112.26
11747,55.84
11748,97.03
11749,144.87
11750,9.4
11751,35.74
11752,180.9
11753,57.46
11754,34.54
11755,25.28
11756,103.86
11757,113.91
11758,208.88
11759,105.1
11760,119.07
11761,50.47
11762,13.85
11763,5.0
11764,254.58
11765,85.95
11766,164.57
11767,115.52
11768,149.63
11769,23.28
11770,117.97
11771,130.03
11772,24.38
11773,79.06
11774,200.48
11775,109.87
11776,11.7
11777,86.36
11778,147.08
11779,35.94
11780,68.19
11781,183.46
11782,167.06
11783,104.57
11784,68.96
11785,94.14
11786,29.39
11787,30.37
11788,207.08
11789,136.91
11790,116.76
11791,92.09
11792,136.13
11793,162.77
11794,109.62
11795,17.05
11796,180.04
11797,103.83
11798,34.68
11799,9.37
11800,122.53
11801,138.45
11802,182.9
11803,199.04
11804,62.82
11805,48.07
11806,66.47
11807,182.92
11808,186.42
11809,23.5
11810,86.42
11811,22.31
11812,113.96
11813,203.14
11814,48.22
11815,109.12
11816,11.46
11817,99.0
11818,115.96
11819,43.02
11820,40.89
11821,18.22
11822,17.42
11823,56.33
11824,169.97
11825,110.04
11826,28.7
11827,88.39
11828,138.54
11829,21.54
11830,154.76
11831,111.42
11832,77.7
11833,8.43
11834,182.87
11835,177.22
11836,71.91
11837,206.32
11838,128.8
11839,75.46
11840,70.27
11841,173.69
11842,7.42
11843,51.39
11844,160.49
11845,78.53
11846,103.74
11847,203.28
11848,183.1
11849,88.59
11850,62.36
11851,100.82
11852,178.84
11853,45.53
11854,200.69
11855,217.81
11856,88.71
11857,22.77
11858,128.83
11859,81.12
11860,8.81
11861,233.14
11862,69.83
11863,98.11
11864,185.65
11865,30.36
11866,130.83
11867,16.98
11868,53.84
11869,64.7
11870,123.04
11871,42.9
11872,87.01
11873,65.34
11874,87.1
11875,134.34
11876,170.66
11877,3.78
11878,140.32
11879,131.47
11880,62.39
11881,43.8
11882,30.84
11883,112.45
11884,6.03
11885,105.19
11886,8.67
11887,48.21
11888,114.02
11889,61.02
11890,185.28
11891,6.48
11892,21.16
11893,137.96
11894,44.07
11895,21.12
11896,157.8
11897,23.42
11898,116.44
11899,55.56
11900,57.61
11901,42.34
11902,21.84
11903,110.85
11904,242.36
11905,151.13
11906,37.51
11907,161.27
11908,167.01
11909,124.55
11910,182.56
11911,49.87
11912,181.08
11913,133.65
11914,212.14
11915,171.14
11916,9.49
11917,36.85
11918,125.37
11919,24.26
11920,187.46
11921,140.06
11922,168.52
11923,28.54
11924,215.73
11925,59.8
11926,95.26
11927,92.19
11928,92.27
11929,85.8
11930,253.1
11931,73.09
11932,20.73
11933,170.74
11934,13.36
11935,46.7
11936,112.22
11937,18.49
11938,113.84
11939,25.1
11940,134.91
11941,159.54
11942,32.24
11943,41.82
11944,69.8
11945,62.28
11946,119.68
11947,121.57
11948,89.03
11949,126.82
11950,24.79
11951,236.37
11952,82.07
11953,24.72
11954,52.99
11955,200.26
11956,20.43
11957,37.59
11958,6.95
11959,17.28
11960,43.87
11961,156.05
11962,153.77
11963,104.43
11964,83.75
11965,161.95
11966,146.25
11967,10.52
11968,150.4
11969,158.07
11970,55.94
11971,54.77
11972,28.29
11973,182.7
11974,131.17
11975,42.42
11976,63.61
11977,136.29
11978,21.25
11979,198.31
11980,78.74
11981,11.0
11982,71.81
11983,75.89
11984,177.56
11985,116.9
11986,193.26
11987,55.42
11988,23.84
11989,234.36
11990,77.17
11991,8.98
11992,116.02
11993,108.1
11994,40.25
11995,81.28
11996,18.95
11997,183.58
11998,39.8
