id,Calories
11136,18.09
11137,3.37
11138,174.91
11139,36.84
11140,64.78
11141,50.55
11142,54.58
11143,136.01
11144,16.26
11145,64.07
11146,27.56
11147,122.24
11148,115.06
11149,33.36
11150,148.63
11151,100.88
11152,27.9
11153,104.02
11154,47.62
11155,124.38
11156,100.42
11157,58.65
11158,39.46
11159,113.94
11160,4.66
11161,13.74
11162,131.27
11163,22.76
11164,13.65
11165,238.6
11166,78.84
11167,33.65
11168,98.18
11169,216.68
11170,47.12
11171,35.27
11172,14.15
11173,3.91
11174,5.81
11175,91.73
11176,78.23
11177,185.95
11178,63.7
11179,2.69
11180,28.5
11181,205.37
11182,140.55
11183,5.01
11184,112.51
11185,74.11
11186,146.42
11187,77.54
11188,237.8
11189,6.69
11190,16.13
11191,30.92
11192,6.18
11193,159.95
11194,143.04
11195,41.57
11196,124.11
11197,20.88
11198,131.38
11199,101.91
11200,18.76
11201,167.93
11202,90.02
11203,221.04
11204,182.93
11205,146.12
11206,82.05
11207,171.7
11208,118.45
11209,3.26
11210,11.77
11211,89.04
11212,40.45
11213,100.0
11214,146.02
11215,60.24
11216,96.16
11217,208.62
11218,61.21
11219,165.71
11220,171.22
11221,10.26
11222,76.2
11223,95.11
11224,72.42
11225,137.2
11226,14.74
11227,26.53
11228,74.4
11229,108.39
11230,62.75
11231,118.01
11232,199.67
11233,12.86
11234,41.13
11235,90.71
11236,179.95
11237,58.42
11238,37.35
11239,7.18
11240,93.9
11241,144.55
11242,10.54
11243,108.54
11244,153.25
11245,24.57
11246,139.81
11247,71.91
11248,8.21
11249,46.58
11250,67.24
11251,106.81
11252,7.75
11253,13.09
11254,26.22
11255,21.36
11256,196.64
11257,123.38
11258,157.77
11259,154.77
11260,35.05
11261,125.77
11262,144.02
11263,218.5
11264,201.31
11265,9.8
11266,55.43
11267,94.89
11268,173.27
11269,109.76
11270,54.86
11271,7.66
11272,99.63
11273,74.25
11274,115.65
11275,166.02
11276,126.74
11277,16.61
11278,100.75
11279,180.75
11280,70.59
11281,152.09
11282,82.2
11283,162.71
11284,66.88
11285,82.82
11286,61.06
11287,129.84
11288,92.35
11289,16.85
11290,178.38
11291,195.0
11292,63.6
11293,20.28
11294,143.07
11295,201.06
11296,14.43
11297,3.09
11298,63.25
11299,38.15
11300,156.79
11301,237.87
11302,22.74
11303,6.8
11304,27.34
11305,17.8
11306,127.51
11307,102.63
11308,5.08
11309,118.58
11310,4.74
11311,191.39
11312,63.84
11313,25.78
11314,34.33
11315,8.53
11316,97.25
11317,3.05
11318,53.7
11319,98.74
11320,84.89
11321,12.18
11322,168.93
11323,124.96
11324,135.0
11325,29.11
11326,61.35
11327,77.59
11328,119.39
11329,66.55
11330,32.25
11331,49.24
11332,109.33
11333,67.75
11334,72.4
11335,228.26
11336,88.01
11337,8.84
11338,175.47
11339,195.5
11340,11.76
11341,129.9
11342,68.5
11343,239.71
11344,83.3
11345,58.59
11346,17.97
11347,71.9
11348,68.59
11349,175.67
11350,25.48
11351,69.3
11352,98.71
11353,50.69
11354,111.4
11355,70.71
11356,6.15
11357,20.55
11358,131.43
11359,61.18
11360,26.81
11361,182.15
11362,21.86
11363,22.85
11364,160.91
11365,20.91
11366,12.24
11367,150.42
11368,96.11
11369,109.18
11370,87.93
11371,181.65
11372,25.32
11373,75.35
11374,36.09
11375,74.2
11376,135.94
11377,175.94
11378,37.7
11379,128.66
11380,8.16
11381,169.32
11382,181.06
11383,27.2
11384,260.53
11385,34.96
11386,30.51
11387,159.31
11388,9.93
11389,37.82
11390,66.63
11391,92.92
11392,75.27
11393,154.83
11394,11.8
11395,6.3
11396,189.47
11397,108.02
11398,26.26
11399,13.74
11400,95.93
11401,40.06
11402,188.16
11403,224.05
11404,91.52
11405,169.79
11406,59.82
11407,38.92
11408,14.76
11409,8.16
11410,107.3
11411,212.01
11412,175.76
11413,44.18
11414,5.16
11415,138.51
11416,102.91
11417,135.66
11418,146.81
11419,166.22
11420,38.68
11421,57.6
11422,24.91
11423,24.66
11424,204.46
11425,6.7
11426,179.58
11427,111.89
11428,59.39
11429,7.2
11430,133.41
11431,97.87
11432,181.51
11433,3.93
11434,242.41
11435,33.75
11436,19.34
11437,61.11
11438,192.33
11439,152.08
11440,29.32
11441,208.27
11442,21.73
11443,81.77
11444,9.99
11445,21.08
11446,182.71
11447,113.44
11448,180.51
11449,20.18
11450,71.16
11451,177.45
11452,170.67
11453,123.74
11454,78.55
11455,143.28
11456,220.59
11457,33.29
11458,98.66
11459,56.28
11460,36.77
11461,67.9
11462,121.56
11463,98.38
11464,162.5
11465,6.57
11466,170.14
11467,142.66
11468,62.37
11469,112.15
11470,8.72
11471,7.96
11472,7.45
11473,122.24
11474,97.48
11475,31.44
11476,222.44
11477,56.04
11478,26.5
11479,4.7
11480,34.51
11481,41.01
11482,45.16
11483,55.5
11484,164.91
11485,4.95
11486,163.17
11487,68.72
11488,36.8
11489,68.39
11490,149.52
11491,28.29
11492,218.5
11493,8.25
11494,8.57
11495,121.99
11496,62.24
11497,147.01
11498,28.8
11499,149.26
11500,48.99
11501,81.74
11502,85.52
11503,62.7
11504,27.91
11505,110.53
11506,173.49
11507,74.17
11508,208.31
11509,165.93
11510,57.1
11511,63.42
11512,16.71
11513,4.79
11514,192.81
11515,146.83
11516,158.63
11517,4.85
11518,163.47
11519,248.41
11520,3.51
11521,44.65
11522,135.2
11523,70.61
11524,180.75
11525,145.15
11526,124.11
11527,161.97
11528,26.69
11529,3.67
11530,71.2
11531,165.55
11532,152.3
11533,4.36
11534,206.82
11535,185.64
11536,62.21
11537,81.45
11538,113.22
11539,102.99
11540,121.71
11541,78.31
11542,41.77
11543,14.39
11544,8.36
11545,39.07
11546,31.54
11547,35.22
11548,80.49
11549,91.03
11550,28.05
11551,73.13
11552,54.54
11553,251.73
11554,38.44
11555,153.34
11556,191.52
11557,132.88
11558,7.49
11559,47.4
11560,134.98
11561,100.13
11562,22.41
11563,132.39
11564,3.77
11565,108.15
11566,151.33
11567,73.59
11568,92.96
11569,159.37
11570,123.92
11571,31.97
11572,119.29
11573,181.42
11574,226.78
11575,38.42
11576,24.9
11577,205.69
11578,22.56
11579,230.21
11580,122.41
11581,21.86
11582,116.32
11583,26.31
11584,151.4
11585,144.79
11586,114.14
11587,92.51
11588,66.11
11589,159.97
11590,49.9
11591,30.18
11592,156.21
11593,158.9
11594,12.38
11595,105.62
11596,163.48
11597,148.12
11598,19.21
11599,5.57
11600,167.48
11601,33.2
11602,146.52
11603,69.47
11604,60.88
11605,60.13
11606,60.96
11607,44.01
11608,59.33
11609,22.62
11610,204.7
11611,119.2
11612,134.52
11613,95.78
11614,112.47
11615,75.59
11616,158.84
11617,17.99
11618,98.39
11619,31.32
11620,179.13
11621,91.93
11622,21.56
11623,22.73
11624,13.56
11625,21.57
11626,37.75
11627,118.33
11628,144.29
11629,146.61
11630,188.49
11631,132.26
11632,171.83
11633,181.64
11634,163.56
11635,118.41
11636,75.74
11637,150.29
11638,86.23
11639,49.9
11640,40.63
11641,12.34
11642,86.79
11643,60.79
11644,115.21
11645,3.63
11646,14.08
11647,106.86
11648,88.73
11649,64.89
11650,62.62
11651,182.39
11652,172.28
11653,110.82
11654,37.76
11655,67.99
11656,65.41
11657,44.52
11658,9.17
11659,216.33
11660,75.81
11661,80.53
11662,161.04
11663,61.66
11664,221.07
11665,23.7
11666,21.71
11667,156.53
11668,116.04
11669,64.71
11670,159.46
11671,55.73
11672,88.04
11673,28.02
11674,36.23
11675,42.98
11676,117.13
11677,141.09
11678,66.95
11679,77.21
11680,8.93
11681,105.9
11682,162.81
11683,129.41
11684,175.32
11685,30.31
11686,124.97
11687,155.09
11688,208.52
11689,221.38
11690,19.02
11691,24.38
11692,178.06
11693,124.56
11694,27.26
11695,185.46
11696,21.24
11697,37.26
11698,63.65
11699,52.37
11700,30.01
11701,126.43
11702,9.74
11703,9.86
11704,237.97
11705,48.55
11706,186.24
11707,100.19
11708,37.75
11709,103.77
11710,184.91
11711,116.04
11712,146.3
11713,68.16
11714,78.59
11715,214.27
11716,15.7
11717,61.93
11718,22.52
11719,107.57
11720,19.65
11721,65.19
11722,4.75
11723,32.95
11724,136.32
11725,93.31
11726,16.85
11727,220.18
11728,43.98
11729,28.96
11730,77.39
11731,144.8
11732,21.69
11733,101.35
11734,161.37
11735,167.42
11736,199.74
11737,55.99
11738,83.88
11739,5.39
11740,21.6
11741,81.68
11742,34.02
11743,168.26
11744,133.19
11745,165.24
11746,111.56
11747,56.25
11748,96.28
11749,147.83
11750,10.25
11751,36.87
11752,181.17
11753,58.5
11754,34.23
11755,26.67
11756,107.49
11757,117.76
11758,205.17
11759,109.61
11760,118.37
11761,52.52
11762,14.53
11763,5.26
11764,251.47
11765,90.93
11766,165.94
11767,116.83
11768,151.66
11769,24.44
11770,122.34
11771,129.7
11772,25.14
11773,79.97
11774,202.73
11775,116.18
11776,12.37
11777,88.85
11778,149.09
11779,39.58
11780,70.47
11781,183.42
11782,165.89
11783,104.91
11784,71.58
11785,92.48
11786,30.46
11787,31.11
11788,196.94
11789,138.13
11790,120.04
11791,94.38
11792,141.39
11793,165.78
11794,112.24
11795,18.04
11796,182.35
11797,110.36
11798,37.72
11799,9.93
11800,122.74
11801,143.14
11802,187.1
11803,205.24
11804,63.07
11805,50.1
11806,69.22
11807,186.77
11808,184.24
11809,23.22
11810,88.07
11811,23.89
11812,112.74
11813,206.2
11814,49.69
11815,107.14
11816,12.25
11817,97.61
11818,116.75
11819,46.0
11820,41.0
11821,18.3
11822,19.28
11823,56.22
11824,173.25
11825,109.93
11826,29.46
11827,90.28
11828,138.27
11829,22.02
11830,158.05
11831,111.51
11832,78.52
11833,9.63
11834,179.2
11835,178.77
11836,74.78
11837,208.89
11838,129.15
11839,76.83
11840,72.14
11841,179.06
11842,8.41
11843,53.22
11844,161.27
11845,80.5
11846,105.01
11847,207.0
11848,185.41
11849,89.88
11850,64.16
11851,101.13
11852,180.62
11853,45.62
11854,204.39
11855,226.11
11856,91.59
11857,23.51
11858,129.14
11859,82.92
11860,9.23
11861,224.66
11862,71.9
11863,101.38
11864,187.4
11865,31.39
11866,137.86
11867,18.76
11868,55.92
11869,67.45
11870,136.22
11871,43.67
11872,86.64
11873,65.51
11874,90.11
11875,134.98
11876,170.2
11877,4.67
11878,145.51
11879,132.72
11880,62.73
11881,44.36
11882,33.11
11883,118.46
11884,6.41
11885,108.12
11886,9.67
11887,48.91
11888,118.61
11889,61.84
11890,183.07
11891,6.11
11892,23.06
11893,140.05
11894,44.32
11895,22.01
11896,156.14
11897,23.21
11898,121.84
11899,55.53
11900,58.71
11901,43.42
11902,21.72
11903,109.85
11904,249.27
11905,154.85
11906,38.76
11907,156.25
11908,164.98
11909,128.02
11910,177.25
11911,50.83
11912,177.42
11913,136.82
11914,213.57
11915,176.87
11916,10.01
11917,38.51
11918,124.09
11919,27.65
11920,188.86
11921,142.92
11922,166.87
11923,29.04
11924,218.7
11925,62.36
11926,98.64
11927,92.39
11928,96.38
11929,86.91
11930,246.95
11931,75.93
11932,23.2
11933,169.52
11934,14.36
11935,48.29
11936,114.34
11937,19.83
11938,117.23
11939,25.83
11940,137.51
11941,156.07
11942,33.59
11943,43.03
11944,72.46
11945,63.17
11946,121.55
11947,120.7
11948,92.14
11949,131.39
11950,25.92
11951,235.65
11952,83.27
11953,24.75
11954,53.34
11955,200.37
11956,20.85
11957,39.04
11958,7.23
11959,19.12
11960,46.35
11961,155.42
11962,155.69
11963,105.19
11964,84.55
11965,165.73
11966,147.7
11967,10.96
11968,149.53
11969,155.54
11970,57.68
11971,56.27
11972,31.47
11973,182.52
11974,133.66
11975,42.79
11976,63.93
11977,138.61
11978,22.44
11979,192.4
11980,80.14
11981,11.54
11982,73.69
11983,78.79
11984,178.12
11985,117.23
11986,196.54
11987,56.95
11988,25.06
11989,235.02
11990,79.36
11991,8.8
11992,114.9
11993,114.23
11994,42.51
11995,84.31
11996,19.07
11997,185.68
11998,41.03
