id,Calories
10200,31.62
10201,96.24
10202,133.12
10203,26.95
10204,103.42
10205,182.59
10206,71.73
10207,112.14
10208,124.53
10209,38.37
10210,129.16
10211,36.81
10212,185.93
10213,23.33
10214,14.66
10215,102.17
10216,164.0
10217,91.59
10218,58.18
10219,17.16
10220,49.38
10221,72.26
10222,160.47
10223,27.24
10224,161.78
10225,143.74
10226,136.15
10227,30.35
10228,67.49
10229,31.19
10230,152.6
10231,27.51
10232,200.61
10233,33.56
10234,70.95
10235,13.5
10236,100.09
10237,49.96
10238,22.87
10239,47.18
10240,41.73
10241,141.28
10242,9.24
10243,16.31
10244,51.33
10245,23.51
10246,66.61
10247,38.26
10248,180.78
10249,19.15
10250,14.81
10251,71.9
10252,155.12
10253,123.5
10254,56.11
10255,150.45
10256,201.5
10257,91.9
10258,131.18
10259,129.67
10260,70.35
10261,173.81
10262,103.04
10263,151.14
10264,14.54
10265,110.07
10266,83.17
10267,107.32
10268,159.86
10269,13.22
10270,203.02
10271,188.77
10272,57.97
10273,250.84
10274,61.69
10275,57.05
10276,71.73
10277,152.55
10278,130.43
10279,33.04
10280,107.95
10281,77.98
10282,182.89
10283,78.33
10284,21.05
10285,124.6
10286,26.44
10287,20.69
10288,18.85
10289,74.1
10290,35.96
10291,92.04
10292,44.63
10293,155.47
10294,197.74
10295,107.17
10296,42.69
10297,172.98
10298,181.71
10299,16.67
10300,55.11
10301,6.35
10302,55.78
10303,16.62
10304,36.75
10305,109.36
10306,74.29
10307,9.38
10308,15.76
10309,130.96
10310,113.6
10311,4.31
10312,1.74
10313,174.57
10314,26.22
10315,150.95
10316,50.69
10317,112.96
10318,52.54
10319,51.06
10320,87.16
10321,134.93
10322,81.58
10323,14.64
10324,141.25
10325,57.69
10326,29.66
10327,22.41
10328,48.73
10329,220.69
10330,225.53
10331,71.53
10332,9.5
10333,103.7
10334,60.23
10335,106.13
10336,70.59
10337,59.59
10338,205.54
10339,20.59
10340,37.82
10341,2.67
10342,18.65
10343,175.79
10344,7.65
10345,23.26
10346,19.0
10347,60.94
10348,168.23
10349,50.97
10350,254.78
10351,205.24
10352,167.41
10353,83.52
10354,73.88
10355,92.89
10356,168.31
10357,145.79
10358,158.36
10359,202.45
10360,170.79
10361,84.94
10362,35.5
10363,81.16
10364,82.17
10365,199.83
10366,128.01
10367,85.42
10368,213.22
10369,167.99
10370,131.44
10371,9.32
10372,131.18
10373,153.21
10374,22.57
10375,41.01
10376,155.04
10377,107.2
10378,20.52
10379,46.2
10380,91.69
10381,153.07
10382,174.04
10383,168.81
10384,146.1
10385,148.35
10386,50.88
10387,56.71
10388,113.68
10389,143.8
10390,52.36
10391,122.56
10392,79.42
10393,78.77
10394,137.89
10395,62.38
10396,107.47
10397,135.31
10398,44.67
10399,106.93
10400,27.35
10401,150.11
10402,90.18
10403,183.62
10404,42.9
10405,46.68
10406,27.99
10407,127.65
10408,119.82
10409,135.69
10410,29.28
10411,107.07
10412,110.76
10413,118.54
10414,119.53
10415,173.8
10416,101.88
10417,10.22
10418,146.93
10419,41.31
10420,127.83
10421,119.33
10422,39.18
10423,113.6
10424,70.19
10425,11.73
10426,58.28
10427,13.81
10428,49.66
10429,92.37
10430,77.81
10431,155.14
10432,59.65
10433,84.29
10434,105.01
10435,79.49
10436,94.47
10437,187.43
10438,213.42
10439,11.71
10440,13.08
10441,135.34
10442,141.9
10443,60.38
10444,119.94
10445,68.49
10446,13.24
10447,217.78
10448,16.64
10449,96.7
10450,36.86
10451,146.79
10452,219.74
10453,79.92
10454,107.42
10455,32.14
10456,122.21
10457,151.75
10458,151.48
10459,149.63
10460,149.32
10461,29.86
10462,83.77
10463,49.98
10464,19.95
10465,64.76
10466,5.38
10467,106.98
10468,29.97
10469,175.61
10470,101.15
10471,55.97
10472,143.81
10473,9.81
10474,93.92
10475,29.33
10476,180.41
10477,112.77
10478,30.01
10479,65.41
10480,167.76
10481,111.93
10482,47.68
10483,34.86
10484,133.91
10485,180.13
10486,77.98
10487,56.49
10488,7.53
10489,33.87
10490,129.66
10491,144.46
10492,85.73
10493,8.03
10494,63.65
10495,8.12
10496,40.01
10497,217.86
10498,183.69
10499,196.43
10500,109.46
10501,11.08
10502,228.38
10503,40.51
10504,65.27
10505,2.63
10506,198.96
10507,82.57
10508,63.25
10509,151.66
10510,122.45
10511,168.33
10512,125.8
10513,33.04
10514,82.01
10515,20.24
10516,44.5
10517,34.47
10518,138.98
10519,86.35
10520,98.63
10521,42.37
10522,70.44
10523,55.58
10524,172.54
10525,247.48
10526,16.32
10527,6.29
10528,45.13
10529,40.81
10530,24.37
10531,19.82
10532,122.43
10533,142.87
10534,87.61
10535,47.21
10536,74.54
10537,89.36
10538,13.01
10539,49.18
10540,32.3
10541,30.88
10542,70.54
10543,121.75
10544,16.94
10545,139.61
10546,12.97
10547,165.84
10548,99.07
10549,60.06
10550,2.44
10551,87.2
10552,132.56
10553,177.47
10554,23.93
10555,1.9
10556,75.55
10557,119.37
10558,54.76
10559,12.14
10560,181.75
10561,84.8
10562,24.67
10563,170.68
10564,39.11
10565,125.16
10566,82.12
10567,93.65
10568,110.99
10569,38.28
10570,32.15
10571,56.02
10572,63.36
10573,39.53
10574,47.13
10575,115.89
10576,109.2
10577,33.44
10578,18.41
10579,168.12
10580,59.29
10581,60.72
10582,122.11
10583,172.0
10584,97.86
10585,34.6
10586,3.57
10587,71.97
10588,113.09
10589,107.23
10590,81.01
10591,61.57
10592,104.93
10593,211.33
10594,141.39
10595,13.04
10596,116.59
10597,67.21
10598,121.37
10599,34.15
10600,199.81
10601,47.93
10602,146.66
10603,123.91
10604,152.29
10605,91.58
10606,84.47
10607,193.98
10608,90.87
10609,181.69
10610,224.85
10611,188.16
10612,240.01
10613,91.1
10614,35.18
10615,160.56
10616,104.79
10617,80.55
10618,12.31
10619,26.87
10620,17.32
10621,218.65
10622,118.87
10623,148.69
10624,33.9
10625,148.61
10626,76.59
10627,70.35
10628,64.59
10629,123.08
10630,127.41
10631,103.59
10632,89.06
10633,187.03
10634,181.83
10635,6.58
10636,188.99
10637,27.07
10638,248.24
10639,207.23
10640,183.32
10641,65.75
10642,35.77
10643,89.15
10644,152.8
10645,106.79
10646,121.7
10647,3.31
10648,12.62
10649,177.46
10650,34.88
10651,118.9
10652,4.8
10653,182.73
10654,10.44
10655,106.85
10656,194.82
10657,155.02
10658,44.34
10659,18.52
10660,184.74
10661,182.24
10662,32.42
10663,51.52
10664,202.51
10665,34.35
10666,82.47
10667,92.88
10668,22.35
10669,39.05
10670,168.69
10671,17.68
10672,38.51
10673,55.93
10674,6.64
10675,113.19
10676,24.42
10677,57.33
10678,37.73
10679,74.45
10680,8.84
10681,11.34
10682,148.25
10683,117.67
10684,216.9
10685,106.34
10686,47.68
10687,47.55
10688,19.85
10689,140.71
10690,32.62
10691,18.3
10692,68.34
10693,55.26
10694,25.65
10695,18.71
10696,28.02
10697,125.7
10698,14.06
10699,96.94
10700,194.84
10701,106.18
10702,117.12
10703,115.01
10704,13.69
10705,20.21
10706,10.21
10707,164.95
10708,28.45
10709,22.16
10710,74.74
10711,36.87
10712,145.44
10713,182.82
10714,38.81
10715,212.29
10716,148.15
10717,197.19
10718,166.9
10719,47.65
10720,72.64
10721,22.05
10722,61.3
10723,27.51
10724,177.23
10725,25.84
10726,7.77
10727,53.36
10728,87.6
10729,9.86
10730,185.51
10731,154.63
10732,129.63
10733,50.76
10734,112.87
10735,83.66
10736,106.02
10737,13.85
10738,281.59
10739,91.22
10740,208.73
10741,113.58
10742,6.0
10743,67.0
10744,166.43
10745,115.12
10746,30.63
10747,157.95
10748,70.78
10749,25.14
10750,2.91
10751,82.76
10752,18.52
10753,32.2
10754,182.99
10755,167.03
10756,41.14
10757,81.03
10758,36.43
10759,23.36
10760,41.99
10761,105.23
10762,26.86
10763,4.15
10764,39.73
10765,59.51
10766,156.13
10767,87.08
10768,4.34
10769,9.32
10770,61.58
10771,65.91
10772,61.31
10773,116.71
10774,157.48
10775,86.82
10776,66.39
10777,30.21
10778,52.26
10779,63.98
10780,81.09
10781,28.2
10782,65.02
10783,64.49
10784,67.19
10785,94.83
10786,24.3
10787,132.73
10788,11.22
10789,71.48
10790,5.91
10791,4.93
10792,105.49
10793,76.47
10794,128.56
10795,185.17
10796,6.03
10797,134.77
10798,29.3
10799,93.1
10800,190.98
10801,48.13
10802,103.72
10803,39.69
10804,206.97
10805,181.24
10806,42.3
10807,146.88
10808,180.05
10809,136.41
10810,35.27
10811,47.74
10812,188.99
10813,89.17
10814,7.36
10815,6.56
10816,15.91
10817,47.81
10818,34.36
10819,56.48
10820,9.85
10821,26.8
10822,91.16
10823,37.66
10824,134.76
10825,12.76
10826,33.7
10827,14.14
10828,124.64
10829,12.12
10830,130.33
10831,51.16
10832,222.3
10833,121.43
10834,227.9
10835,137.47
10836,6.3
10837,207.95
10838,107.77
10839,196.04
10840,117.63
10841,51.6
10842,10.12
10843,58.26
10844,36.85
10845,93.95
10846,26.4
10847,56.27
10848,207.99
10849,12.54
10850,81.66
10851,143.75
10852,83.82
10853,84.46
10854,51.42
10855,135.99
10856,178.27
10857,205.04
10858,61.17
10859,191.76
10860,159.79
10861,39.36
10862,13.14
10863,64.53
10864,151.0
10865,65.38
10866,103.69
10867,11.83
10868,134.88
10869,110.19
10870,131.2
10871,62.47
10872,13.45
10873,189.82
10874,142.25
10875,172.22
10876,31.94
10877,123.57
10878,11.89
10879,183.66
10880,29.39
10881,40.73
10882,54.33
10883,148.18
10884,241.48
10885,125.28
10886,5.68
10887,84.24
10888,39.85
10889,31.4
10890,109.35
10891,144.25
10892,77.86
10893,31.23
10894,197.01
10895,47.9
10896,41.62
10897,0.95
10898,56.62
10899,108.45
10900,18.1
10901,24.04
10902,42.94
10903,25.42
10904,43.04
10905,55.03
10906,144.4
10907,88.98
10908,19.27
10909,148.22
10910,73.25
10911,3.1
10912,12.74
10913,67.95
10914,35.27
10915,10.12
10916,58.46
10917,133.71
10918,44.7
10919,12.26
10920,16.67
10921,88.23
10922,127.7
10923,130.7
10924,123.86
10925,54.44
10926,11.11
10927,238.37
10928,149.5
10929,11.89
10930,37.28
10931,30.35
10932,133.48
10933,9.64
10934,177.1
10935,135.22
10936,62.69
10937,22.36
10938,139.89
10939,6.88
10940,152.28
10941,60.3
10942,113.63
10943,106.07
10944,25.42
10945,32.27
10946,185.8
10947,20.58
10948,147.96
10949,171.24
10950,67.99
10951,102.35
10952,15.2
10953,24.76
10954,77.73
10955,94.54
10956,29.73
10957,62.88
10958,243.77
10959,4.89
10960,83.29
10961,193.51
10962,125.13
10963,13.74
10964,188.49
10965,65.8
10966,42.37
10967,22.76
10968,239.36
10969,7.3
10970,179.49
10971,132.13
10972,33.59
10973,63.44
10974,32.95
10975,97.66
10976,42.31
10977,146.61
10978,190.3
10979,29.3
10980,39.32
10981,106.42
10982,65.05
10983,101.82
10984,116.6
10985,219.77
10986,41.51
10987,75.85
10988,2.92
10989,105.22
10990,123.39
10991,102.78
10992,70.26
10993,7.12
10994,10.37
10995,71.33
10996,235.65
10997,84.44
10998,31.01
10999,188.49
11000,257.95
11001,106.36
11002,126.83
11003,92.82
11004,112.17
11005,143.67
11006,29.47
11007,18.75
11008,251.08
11009,24.56
11010,30.2
11011,13.72
11012,10.04
11013,63.84
11014,50.86
11015,109.13
11016,8.85
11017,31.95
11018,185.01
11019,133.47
11020,115.34
11021,116.26
11022,97.69
11023,168.86
11024,50.07
11025,24.89
11026,22.19
11027,181.11
11028,54.54
11029,167.45
11030,6.13
11031,9.68
11032,52.35
11033,98.36
11034,211.38
11035,172.6
11036,125.74
11037,68.45
11038,7.04
11039,7.35
11040,26.45
11041,60.43
11042,79.75
11043,75.76
11044,124.72
11045,6.38
11046,167.53
11047,105.53
11048,176.01
11049,33.68
11050,75.45
11051,6.38
11052,102.52
11053,241.64
11054,149.78
11055,219.27
11056,66.32
11057,12.99
11058,147.94
11059,106.49
11060,18.19
11061,67.63
11062,75.19
11063,91.97
11064,156.44
11065,32.09
11066,63.75
11067,18.35
11068,125.04
11069,41.72
11070,106.96
11071,15.03
11072,186.49
11073,126.03
11074,162.39
11075,81.02
11076,86.31
11077,41.39
11078,24.85
11079,13.67
11080,65.9
11081,78.03
11082,174.94
11083,47.91
11084,27.87
11085,168.04
11086,12.64
11087,178.58
11088,21.43
11089,86.72
11090,8.3
11091,93.15
11092,84.76
11093,141.15
11094,20.77
11095,51.76
11096,62.84
11097,37.92
11098,95.98
11099,76.93
11100,93.27
11101,104.59
11102,45.73
11103,195.23
11104,116.32
11105,106.21
11106,35.17
11107,112.95
11108,70.34
11109,96.8
11110,171.28
11111,41.38
11112,55.71
11113,53.51
11114,85.48
11115,66.79
11116,31.46
11117,21.39
11118,110.75
11119,10.14
11120,154.22
11121,79.83
11122,103.56
11123,33.15
11124,181.82
11125,90.56
11126,134.6
11127,136.68
11128,12.51
11129,49.56
11130,26.29
11131,185.86
11132,88.84
11133,172.2
11134,34.61
11135,2.9
11136,16.97
11137,2.34
11138,171.84
11139,35.78
11140,65.48
11141,49.3
11142,52.65
11143,133.16
11144,15.49
11145,60.51
11146,26.95
11147,116.75
11148,112.09
11149,31.71
11150,155.15
11151,100.34
11152,28.65
11153,102.31
11154,45.64
11155,118.36
11156,99.5
11157,57.4
11158,38.67
11159,106.54
11160,3.66
11161,12.68
11162,131.59
11163,22.17
11164,13.35
11165,239.31
11166,77.01
11167,32.62
11168,94.37
11169,218.1
11170,49.02
11171,34.35
11172,12.89
11173,2.97
11174,5.33
11175,87.18
11176,75.85
11177,188.75
11178,63.41
11179,1.9
11180,25.87
11181,201.43
11182,138.96
11183,3.59
11184,109.42
11185,73.48
11186,142.14
11187,74.84
11188,234.74
11189,5.67
11190,15.81
11191,31.54
11192,5.93
11193,152.99
11194,141.36
11195,40.33
11196,119.27
11197,19.88
11198,132.68
11199,99.51
11200,18.85
11201,172.73
11202,88.5
11203,211.57
11204,182.32
11205,139.68
11206,79.77
11207,169.27
11208,118.11
11209,2.55
11210,10.62
11211,89.07
11212,37.57
11213,99.48
11214,144.95
11215,59.78
11216,94.52
11217,208.49
11218,58.93
11219,166.07
11220,173.27
11221,9.28
11222,74.54
11223,95.54
11224,72.73
11225,134.41
11226,12.76
11227,25.38
11228,71.8
11229,109.52
11230,62.3
11231,117.8
11232,199.21
11233,11.95
11234,41.47
11235,84.69
11236,181.43
11237,56.91
11238,33.8
11239,4.51
11240,92.35
11241,146.61
11242,9.84
11243,106.39
11244,151.63
11245,26.69
11246,132.78
11247,69.56
11248,7.93
11249,44.93
11250,66.24
11251,108.25
11252,4.28
11253,11.58
11254,25.85
11255,20.77
11256,191.49
11257,118.63
11258,158.09
11259,149.12
11260,32.37
11261,125.4
11262,143.54
11263,224.4
11264,200.01
11265,9.69
11266,54.04
11267,93.06
11268,169.91
11269,106.21
11270,54.81
11271,6.85
11272,98.69
11273,72.21
11274,115.7
11275,163.52
11276,125.44
11277,15.98
11278,98.41
11279,187.71
11280,71.47
11281,149.39
11282,82.1
11283,161.76
11284,69.17
11285,81.13
11286,58.21
11287,132.34
11288,91.71
11289,18.99
11290,175.83
11291,190.0
11292,62.41
11293,18.94
11294,142.14
11295,212.75
11296,12.58
11297,2.53
11298,61.59
11299,36.78
11300,153.43
11301,242.22
11302,22.03
11303,4.23
11304,26.59
11305,15.51
11306,121.47
11307,99.66
11308,4.46
11309,116.18
11310,4.07
11311,187.87
11312,59.79
11313,24.12
11314,32.68
11315,8.89
11316,100.14
11317,2.5
11318,54.34
11319,97.59
11320,81.98
11321,10.69
11322,164.94
11323,130.34
11324,133.24
11325,28.65
11326,62.93
11327,76.7
11328,111.58
11329,63.29
11330,31.43
11331,46.94
11332,107.79
11333,68.26
11334,69.92
11335,225.64
11336,84.44
11337,7.37
11338,170.43
11339,185.45
11340,10.38
11341,125.21
11342,67.94
11343,235.16
11344,83.43
11345,57.13
11346,19.57
11347,70.42
11348,67.5
11349,179.27
11350,25.07
11351,70.57
11352,95.93
11353,49.46
11354,108.03
11355,71.08
11356,5.51
11357,20.05
11358,131.74
11359,60.94
11360,24.96
11361,181.29
11362,21.81
11363,22.71
11364,156.52
11365,19.3
11366,12.0
11367,150.84
11368,91.93
11369,104.81
11370,87.71
11371,182.88
11372,24.59
11373,73.07
11374,34.21
11375,73.23
11376,132.05
11377,172.0
11378,37.88
11379,128.14
11380,7.85
11381,167.84
11382,181.29
11383,26.94
11384,262.56
11385,35.06
11386,29.67
11387,156.02
11388,9.76
11389,40.02
11390,67.36
11391,90.01
11392,75.48
11393,150.86
11394,11.36
11395,5.35
11396,189.31
11397,105.5
11398,25.76
11399,12.08
11400,91.64
11401,39.16
11402,189.43
11403,226.03
11404,90.92
11405,171.03
11406,59.48
11407,35.14
11408,14.03
11409,7.64
11410,106.29
11411,204.72
11412,174.83
11413,41.83
11414,4.13
11415,136.68
11416,98.36
11417,131.65
11418,141.83
11419,162.24
11420,38.83
11421,55.69
11422,24.89
11423,23.04
11424,196.75
11425,5.81
11426,182.75
11427,111.72
11428,57.32
11429,5.87
11430,127.85
11431,95.89
11432,179.35
11433,2.97
11434,237.33
11435,34.99
11436,19.42
11437,59.02
11438,192.26
11439,152.64
11440,27.05
11441,201.32
11442,22.47
11443,76.45
11444,8.21
11445,20.24
11446,189.31
11447,113.93
11448,179.08
11449,20.24
11450,67.43
11451,182.82
11452,173.37
11453,123.38
11454,72.76
11455,138.68
11456,220.96
11457,32.74
11458,99.64
11459,55.74
11460,36.39
11461,68.34
11462,119.43
11463,98.21
11464,165.07
11465,6.71
11466,170.16
11467,144.27
11468,63.07
11469,112.97
11470,8.03
11471,7.12
11472,6.83
11473,117.82
11474,98.68
11475,31.16
11476,218.15
11477,56.39
11478,26.42
11479,4.11
11480,34.3
11481,40.22
11482,43.39
11483,54.82
11484,159.09
11485,4.08
11486,167.77
11487,71.01
11488,35.07
11489,67.31
11490,146.28
11491,27.89
11492,217.88
11493,7.29
11494,8.06
11495,121.03
11496,60.39
11497,145.0
11498,27.69
11499,152.46
11500,49.56
11501,74.13
11502,81.87
11503,59.37
11504,27.32
11505,107.07
11506,178.54
11507,74.2
11508,205.85
11509,165.38
11510,56.27
11511,62.9
11512,15.91
11513,3.71
11514,190.93
11515,144.89
11516,157.89
11517,3.91
11518,165.48
11519,250.61
11520,2.32
11521,44.94
11522,134.24
11523,68.45
11524,180.16
11525,142.87
11526,122.88
11527,156.88
11528,24.67
11529,2.84
11530,58.1
11531,168.49
11532,152.23
11533,3.78
11534,200.83
11535,187.89
11536,63.14
11537,81.2
11538,110.92
11539,101.02
11540,120.8
11541,78.56
11542,39.55
11543,13.01
11544,7.9
11545,38.78
11546,31.92
11547,34.22
11548,71.66
11549,87.87
11550,27.5
11551,72.79
11552,51.65
11553,237.79
11554,37.53
11555,151.89
11556,195.68
11557,128.83
11558,7.3
11559,48.38
11560,134.85
11561,94.99
11562,22.04
11563,129.92
11564,3.06
11565,107.95
11566,149.81
11567,71.34
11568,88.48
11569,156.29
11570,122.07
11571,26.77
11572,119.64
11573,182.18
11574,223.28
11575,37.16
11576,23.99
11577,207.19
11578,22.0
11579,229.96
11580,120.12
11581,20.97
11582,115.61
11583,25.97
11584,154.52
11585,138.5
11586,112.8
11587,93.16
11588,66.85
11589,159.38
11590,47.89
11591,29.28
11592,154.79
11593,158.64
11594,11.17
11595,98.34
11596,159.62
11597,145.88
11598,19.1
11599,5.79
11600,164.44
11601,32.15
11602,145.56
11603,66.18
11604,61.72
11605,58.49
11606,60.1
11607,43.23
11608,56.59
11609,22.88
11610,204.17
11611,118.9
11612,130.45
11613,93.53
11614,112.47
11615,71.75
11616,155.57
11617,17.64
11618,94.55
11619,30.35
11620,173.61
11621,92.01
11622,21.19
11623,21.44
11624,13.12
11625,21.37
11626,36.56
11627,117.6
11628,140.43
11629,144.6
11630,190.85
11631,130.62
11632,168.05
11633,180.51
11634,162.0
11635,113.71
11636,73.94
11637,147.07
11638,84.89
11639,48.58
11640,39.99
11641,11.27
11642,85.26
11643,57.3
11644,107.12
11645,3.18
11646,12.55
11647,103.79
11648,88.12
11649,63.78
11650,60.57
11651,171.46
11652,171.4
11653,106.34
11654,37.35
11655,67.95
11656,64.14
11657,44.22
11658,8.28
11659,208.09
11660,72.69
11661,79.72
11662,164.4
11663,58.42
11664,217.82
11665,23.38
11666,22.77
11667,155.79
11668,114.23
11669,64.67
11670,163.14
11671,52.19
11672,86.84
11673,27.93
11674,35.33
11675,44.91
11676,115.59
11677,141.47
11678,63.62
11679,77.14
11680,7.21
11681,104.85
11682,165.88
11683,128.17
11684,170.16
11685,30.47
11686,123.47
11687,152.43
11688,207.74
11689,215.46
11690,16.27
11691,24.83
11692,178.26
11693,127.2
11694,26.39
11695,193.68
11696,20.46
11697,36.52
11698,63.47
11699,51.93
11700,29.36
11701,126.61
11702,9.6
11703,9.45
11704,228.03
11705,48.62
11706,182.43
11707,98.32
11708,36.57
11709,100.87
11710,184.17
11711,112.9
11712,142.63
11713,65.99
11714,77.25
11715,214.97
11716,15.24
11717,62.1
11718,22.93
11719,107.39
11720,17.68
11721,64.13
11722,3.71
11723,30.54
11724,134.34
11725,90.74
11726,15.75
11727,221.7
11728,42.35
11729,26.95
11730,74.6
11731,145.78
11732,21.37
11733,101.44
11734,159.67
11735,171.56
11736,189.73
11737,54.28
11738,81.92
11739,4.75
11740,21.51
11741,77.16
11742,34.78
11743,172.72
11744,138.23
11745,163.59
11746,110.66
11747,55.47
11748,93.62
11749,149.38
11750,9.82
11751,36.13
11752,175.35
11753,57.51
11754,33.1
11755,25.99
11756,104.52
11757,117.03
11758,210.86
11759,108.9
11760,116.49
11761,49.92
11762,14.19
11763,4.8
11764,248.39
11765,86.44
11766,172.72
11767,118.21
11768,150.79
11769,24.29
11770,119.39
11771,129.77
11772,25.33
11773,78.08
11774,204.86
11775,110.72
11776,11.75
11777,88.97
11778,150.86
11779,39.49
11780,66.6
11781,191.8
11782,171.41
11783,102.42
11784,69.65
11785,93.21
11786,29.91
11787,31.02
11788,202.21
11789,137.83
11790,113.39
11791,90.06
11792,136.95
11793,164.12
11794,108.88
11795,16.17
11796,179.69
11797,105.95
11798,34.55
11799,8.81
11800,122.48
11801,141.94
11802,185.09
11803,204.67
11804,62.46
11805,47.72
11806,68.53
11807,180.76
11808,184.29
11809,23.07
11810,88.61
11811,21.03
11812,112.11
11813,202.68
11814,47.23
11815,104.91
11816,11.53
11817,97.12
11818,115.69
11819,42.05
11820,41.49
11821,16.75
11822,17.95
11823,56.94
11824,174.43
11825,107.74
11826,26.99
11827,88.5
11828,136.97
11829,20.49
11830,160.27
11831,110.95
11832,76.1
11833,8.8
11834,180.97
11835,174.76
11836,72.11
11837,206.32
11838,126.82
11839,73.98
11840,70.87
11841,180.78
11842,7.92
11843,53.5
11844,166.19
11845,80.51
11846,104.16
11847,197.51
11848,182.26
11849,88.23
11850,64.55
11851,101.04
11852,179.81
11853,45.34
11854,199.72
11855,218.24
11856,89.58
11857,22.88
11858,130.36
11859,79.78
11860,9.99
11861,230.73
11862,69.6
11863,101.23
11864,183.51
11865,29.04
11866,133.26
11867,16.83
11868,54.21
11869,65.43
11870,131.46
11871,42.93
11872,89.25
11873,66.01
11874,86.79
11875,132.54
11876,166.56
11877,3.93
11878,140.77
11879,130.95
11880,62.04
11881,44.27
11882,30.93
11883,114.62
11884,6.44
11885,104.84
11886,7.8
11887,49.66
11888,116.97
11889,61.11
11890,183.89
11891,6.72
11892,21.31
11893,138.91
11894,44.22
11895,21.41
11896,154.72
11897,22.7
11898,117.07
11899,54.48
11900,57.08
11901,40.8
11902,20.98
11903,107.91
11904,243.67
11905,149.02
11906,37.08
11907,154.64
11908,166.61
11909,124.69
11910,185.05
11911,51.05
11912,179.8
11913,136.7
11914,218.54
11915,166.81
11916,9.77
11917,37.96
11918,121.98
11919,24.1
11920,190.53
11921,140.47
11922,166.97
11923,28.83
11924,214.16
11925,61.82
11926,97.12
11927,91.92
11928,94.75
11929,84.08
11930,250.48
11931,74.42
11932,20.36
11933,168.5
11934,12.68
11935,47.46
11936,111.05
11937,19.65
11938,116.51
11939,25.04
11940,137.2
11941,161.12
11942,32.67
11943,41.5
11944,71.99
11945,62.73
11946,118.92
11947,118.27
11948,89.33
11949,128.59
11950,25.06
11951,237.08
11952,83.21
11953,24.17
11954,54.14
11955,201.49
11956,18.3
11957,38.71
11958,7.61
11959,17.97
11960,44.66
11961,154.42
11962,154.05
11963,105.0
11964,85.73
11965,166.3
11966,141.19
11967,10.1
11968,145.73
11969,153.59
11970,57.09
11971,53.76
11972,28.82
11973,186.08
11974,134.13
11975,43.61
11976,61.75
11977,134.24
11978,21.07
11979,194.69
11980,79.16
11981,10.92
11982,69.45
11983,74.37
11984,175.6
11985,115.45
11986,196.66
11987,55.46
11988,24.08
11989,236.38
11990,77.33
11991,9.8
11992,112.9
11993,110.41
11994,39.55
11995,82.35
11996,17.59
11997,185.22
11998,40.39
